s1,s2,Re(r_ibc3_reduced.tm),Im(r_ibc3_reduced.tm),Abs(r_ibc3_reduced.tm),Arg(r_ibc3_reduced.tm),Re(r_ibc3_reduced.te),Im(r_ibc3_reduced.te),Abs(r_ibc3_reduced.te),Arg(r_ibc3_reduced.te)
+9.26000000E-01,+0.00000000E+00,-9.92796394E-01,-1.19813688E-01,+1.00000000E+00,-3.02149044E+00,-9.95507948E-01,-9.46780065E-02,+1.00000000E+00,-3.04677263E+00
+9.27000000E-01,+0.00000000E+00,-9.92041574E-01,-1.25910744E-01,+1.00000000E+00,-3.01534683E+00,-9.95040334E-01,-9.94722737E-02,+1.00000000E+00,-3.04195560E+00
+9.28000000E-01,+0.00000000E+00,-9.91237747E-01,-1.32089853E-01,+1.00000000E+00,-3.00911564E+00,-9.94542728E-01,-1.04330068E-01,+1.00000000E+00,-3.03707238E+00
+9.29000000E-01,+0.00000000E+00,-9.90382951E-01,-1.38353208E-01,+1.00000000E+00,-3.00279422E+00,-9.94013946E-01,-1.09253265E-01,+1.00000000E+00,-3.03212087E+00
+9.30000000E-01,+0.00000000E+00,-9.89475121E-01,-1.44703091E-01,+1.00000000E+00,-2.99637975E+00,-9.93452741E-01,-1.14243820E-01,+1.00000000E+00,-3.02709885E+00
+9.31000000E-01,+0.00000000E+00,-9.88512080E-01,-1.51141878E-01,+1.00000000E+00,-2.98986933E+00,-9.92857799E-01,-1.19303780E-01,+1.00000000E+00,-3.02200403E+00
+9.32000000E-01,+0.00000000E+00,-9.87491533E-01,-1.57672039E-01,+1.00000000E+00,-2.98325990E+00,-9.92227727E-01,-1.24435279E-01,+1.00000000E+00,-3.01683399E+00
+9.33000000E-01,+0.00000000E+00,-9.86411058E-01,-1.64296150E-01,+1.00000000E+00,-2.97654823E+00,-9.91561056E-01,-1.29640552E-01,+1.00000000E+00,-3.01158619E+00
+9.34000000E-01,+0.00000000E+00,-9.85268097E-01,-1.71016891E-01,+1.00000000E+00,-2.96973098E+00,-9.90856231E-01,-1.34921935E-01,+1.00000000E+00,-3.00625798E+00
+9.35000000E-01,+0.00000000E+00,-9.84059948E-01,-1.77837059E-01,+1.00000000E+00,-2.96280462E+00,-9.90111607E-01,-1.40281877E-01,+1.00000000E+00,-3.00084655E+00
+9.36000000E-01,+0.00000000E+00,-9.82783751E-01,-1.84759570E-01,+1.00000000E+00,-2.95576544E+00,-9.89325439E-01,-1.45722940E-01,+1.00000000E+00,-2.99534898E+00
+9.37000000E-01,+0.00000000E+00,-9.81436482E-01,-1.91787466E-01,+1.00000000E+00,-2.94860955E+00,-9.88495877E-01,-1.51247811E-01,+1.00000000E+00,-2.98976217E+00
+9.38000000E-01,+0.00000000E+00,-9.80014935E-01,-1.98923925E-01,+1.00000000E+00,-2.94133287E+00,-9.87620958E-01,-1.56859310E-01,+1.00000000E+00,-2.98408287E+00
+9.39000000E-01,+0.00000000E+00,-9.78515711E-01,-2.06172264E-01,+1.00000000E+00,-2.93393109E+00,-9.86698595E-01,-1.62560396E-01,+1.00000000E+00,-2.97830764E+00
+9.40000000E-01,+0.00000000E+00,-9.76935206E-01,-2.13535953E-01,+1.00000000E+00,-2.92639968E+00,-9.85726570E-01,-1.68354176E-01,+1.00000000E+00,-2.97243288E+00
+9.41000000E-01,+0.00000000E+00,-9.75269588E-01,-2.21018619E-01,+1.00000000E+00,-2.91873386E+00,-9.84702522E-01,-1.74243919E-01,+1.00000000E+00,-2.96645476E+00
+9.42000000E-01,+0.00000000E+00,-9.73514787E-01,-2.28624056E-01,+1.00000000E+00,-2.91092858E+00,-9.83623934E-01,-1.80233061E-01,+1.00000000E+00,-2.96036927E+00
+9.43000000E-01,+0.00000000E+00,-9.71666470E-01,-2.36356238E-01,+1.00000000E+00,-2.90297854E+00,-9.82488123E-01,-1.86325222E-01,+1.00000000E+00,-2.95417212E+00
+9.44000000E-01,+0.00000000E+00,-9.69720022E-01,-2.44219327E-01,+1.00000000E+00,-2.89487809E+00,-9.81292223E-01,-1.92524215E-01,+1.00000000E+00,-2.94785882E+00
+9.45000000E-01,+0.00000000E+00,-9.67670522E-01,-2.52217685E-01,+1.00000000E+00,-2.88662130E+00,-9.80033171E-01,-1.98834060E-01,+1.00000000E+00,-2.94142457E+00
+9.46000000E-01,+0.00000000E+00,-9.65512720E-01,-2.60355888E-01,+1.00000000E+00,-2.87820187E+00,-9.78707690E-01,-2.05259002E-01,+1.00000000E+00,-2.93486432E+00
+9.47000000E-01,+0.00000000E+00,-9.63241003E-01,-2.68638736E-01,+1.00000000E+00,-2.86961311E+00,-9.77312267E-01,-2.11803523E-01,+1.00000000E+00,-2.92817267E+00
+9.48000000E-01,+0.00000000E+00,-9.60849369E-01,-2.77071272E-01,+1.00000000E+00,-2.86084795E+00,-9.75843136E-01,-2.18472362E-01,+1.00000000E+00,-2.92134391E+00
+9.49000000E-01,+0.00000000E+00,-9.58331391E-01,-2.85658793E-01,+1.00000000E+00,-2.85189886E+00,-9.74296252E-01,-2.25270534E-01,+1.00000000E+00,-2.91437195E+00
+9.50000000E-01,+0.00000000E+00,-9.55680175E-01,-2.94406867E-01,+1.00000000E+00,-2.84275783E+00,-9.72667262E-01,-2.32203352E-01,+1.00000000E+00,-2.90725031E+00
+9.51000000E-01,+0.00000000E+00,-9.52888322E-01,-3.03321356E-01,+1.00000000E+00,-2.83341636E+00,-9.70951483E-01,-2.39276447E-01,+1.00000000E+00,-2.89997207E+00
+9.52000000E-01,+0.00000000E+00,-9.49947880E-01,-3.12408427E-01,+1.00000000E+00,-2.82386535E+00,-9.69143860E-01,-2.46495797E-01,+1.00000000E+00,-2.89252984E+00
+9.53000000E-01,+0.00000000E+00,-9.46850287E-01,-3.21674579E-01,+1.00000000E+00,-2.81409512E+00,-9.67238939E-01,-2.53867752E-01,+1.00000000E+00,-2.88491573E+00
+9.54000000E-01,+0.00000000E+00,-9.43586315E-01,-3.31126661E-01,+1.00000000E+00,-2.80409531E+00,-9.65230816E-01,-2.61399066E-01,+1.00000000E+00,-2.87712127E+00
+9.55000000E-01,+0.00000000E+00,-9.40146006E-01,-3.40771899E-01,+1.00000000E+00,-2.79385484E+00,-9.63113099E-01,-2.69096932E-01,+1.00000000E+00,-2.86913740E+00
+9.56000000E-01,+0.00000000E+00,-9.36518593E-01,-3.50617918E-01,+1.00000000E+00,-2.78336183E+00,-9.60878850E-01,-2.76969016E-01,+1.00000000E+00,-2.86095437E+00
+9.57000000E-01,+0.00000000E+00,-9.32692420E-01,-3.60672774E-01,+1.00000000E+00,-2.77260354E+00,-9.58520530E-01,-2.85023497E-01,+1.00000000E+00,-2.85256171E+00
+9.58000000E-01,+0.00000000E+00,-9.28654846E-01,-3.70944978E-01,+1.00000000E+00,-2.76156626E+00,-9.56029928E-01,-2.93269120E-01,+1.00000000E+00,-2.84394813E+00
+9.59000000E-01,+0.00000000E+00,-9.24392141E-01,-3.81443533E-01,+1.00000000E+00,-2.75023526E+00,-9.53398089E-01,-3.01715237E-01,+1.00000000E+00,-2.83510143E+00
+9.60000000E-01,+0.00000000E+00,-9.19889365E-01,-3.92177965E-01,+1.00000000E+00,-2.73859461E+00,-9.50615223E-01,-3.10371869E-01,+1.00000000E+00,-2.82600846E+00
+9.61000000E-01,+0.00000000E+00,-9.15130230E-01,-4.03158358E-01,+1.00000000E+00,-2.72662715E+00,-9.47670612E-01,-3.19249764E-01,+1.00000000E+00,-2.81665494E+00
+9.62000000E-01,+0.00000000E+00,-9.10096949E-01,-4.14395396E-01,+1.00000000E+00,-2.71431428E+00,-9.44552488E-01,-3.28360469E-01,+1.00000000E+00,-2.80702538E+00
+9.63000000E-01,+0.00000000E+00,-9.04770052E-01,-4.25900402E-01,+1.00000000E+00,-2.70163583E+00,-9.41247910E-01,-3.37716408E-01,+1.00000000E+00,-2.79710295E+00
+9.64000000E-01,+0.00000000E+00,-8.99128192E-01,-4.37685383E-01,+1.00000000E+00,-2.68856989E+00,-9.37742609E-01,-3.47330965E-01,+1.00000000E+00,-2.78686929E+00
+9.65000000E-01,+0.00000000E+00,-8.93147903E-01,-4.49763074E-01,+1.00000000E+00,-2.67509260E+00,-9.34020816E-01,-3.57218583E-01,+1.00000000E+00,-2.77630436E+00
+9.66000000E-01,+0.00000000E+00,-8.86803339E-01,-4.62146988E-01,+1.00000000E+00,-2.66117794E+00,-9.30065056E-01,-3.67394872E-01,+1.00000000E+00,-2.76538621E+00
+9.67000000E-01,+0.00000000E+00,-8.80065958E-01,-4.74851461E-01,+1.00000000E+00,-2.64679741E+00,-9.25855915E-01,-3.77876732E-01,+1.00000000E+00,-2.75409074E+00
+9.68000000E-01,+0.00000000E+00,-8.72904164E-01,-4.87891709E-01,+1.00000000E+00,-2.63191980E+00,-9.21371761E-01,-3.88682490E-01,+1.00000000E+00,-2.74239144E+00
+9.69000000E-01,+0.00000000E+00,-8.65282889E-01,-5.01283873E-01,+1.00000000E+00,-2.61651075E+00,-9.16588417E-01,-3.99832057E-01,+1.00000000E+00,-2.73025904E+00
+9.70000000E-01,+0.00000000E+00,-8.57163098E-01,-5.15045070E-01,+1.00000000E+00,-2.60053242E+00,-9.11478779E-01,-4.11347099E-01,+1.00000000E+00,-2.71766116E+00
+9.71000000E-01,+0.00000000E+00,-8.48501214E-01,-5.29193433E-01,+1.00000000E+00,-2.58394295E+00,-9.06012354E-01,-4.23251243E-01,+1.00000000E+00,-2.70456181E+00
+9.72000000E-01,+0.00000000E+00,-8.39248440E-01,-5.43748155E-01,+1.00000000E+00,-2.56669589E+00,-9.00154718E-01,-4.35570297E-01,+1.00000000E+00,-2.69092092E+00
+9.73000000E-01,+0.00000000E+00,-8.29349948E-01,-5.58729508E-01,+1.00000000E+00,-2.54873956E+00,-8.93866860E-01,-4.48332506E-01,+1.00000000E+00,-2.67669367E+00
+9.74000000E-01,+0.00000000E+00,-8.18743924E-01,-5.74158851E-01,+1.00000000E+00,-2.53001624E+00,-8.87104390E-01,-4.61568848E-01,+1.00000000E+00,-2.66182976E+00
+9.75000000E-01,+0.00000000E+00,-8.07360413E-01,-5.90058611E-01,+1.00000000E+00,-2.51046122E+00,-8.79816579E-01,-4.75313357E-01,+1.00000000E+00,-2.64627249E+00
+9.76000000E-01,+0.00000000E+00,-7.95119933E-01,-6.06452217E-01,+1.00000000E+00,-2.49000164E+00,-8.71945188E-01,-4.89603502E-01,+1.00000000E+00,-2.62995769E+00
+9.77000000E-01,+0.00000000E+00,-7.81931803E-01,-6.23363983E-01,+1.00000000E+00,-2.46855515E+00,-8.63423023E-01,-5.04480608E-01,+1.00000000E+00,-2.61281234E+00
+9.78000000E-01,+0.00000000E+00,-7.67692089E-01,-6.40818895E-01,+1.00000000E+00,-2.44602817E+00,-8.54172144E-01,-5.19990335E-01,+1.00000000E+00,-2.59475302E+00
+9.79000000E-01,+0.00000000E+00,-7.52281100E-01,-6.58842278E-01,+1.00000000E+00,-2.42231388E+00,-8.44101630E-01,-5.36183213E-01,+1.00000000E+00,-2.57568379E+00
+9.80000000E-01,+0.00000000E+00,-7.35560276E-01,-6.77459284E-01,+1.00000000E+00,-2.39728966E+00,-8.33104757E-01,-5.53115235E-01,+1.00000000E+00,-2.55549373E+00
+9.81000000E-01,+0.00000000E+00,-7.17368322E-01,-6.96694115E-01,+1.00000000E+00,-2.37081388E+00,-8.21055408E-01,-5.70848506E-01,+1.00000000E+00,-2.53405374E+00
+9.82000000E-01,+0.00000000E+00,-6.97516347E-01,-7.16568870E-01,+1.00000000E+00,-2.34272191E+00,-8.07803462E-01,-5.89451921E-01,+1.00000000E+00,-2.51121246E+00
+9.83000000E-01,+0.00000000E+00,-6.75781692E-01,-7.37101828E-01,+1.00000000E+00,-2.31282101E+00,-7.93168791E-01,-6.09001863E-01,+1.00000000E+00,-2.48679109E+00
+9.84000000E-01,+0.00000000E+00,-6.51900039E-01,-7.58304912E-01,+1.00000000E+00,-2.28088371E+00,-7.76933376E-01,-6.29582821E-01,+1.00000000E+00,-2.46057651E+00
+9.85000000E-01,+0.00000000E+00,-6.25555180E-01,-7.80179926E-01,+1.00000000E+00,-2.24663926E+00,-7.58830787E-01,-6.51287829E-01,+1.00000000E+00,-2.43231233E+00
+9.86000000E-01,+0.00000000E+00,-5.96365638E-01,-8.02712916E-01,+1.00000000E+00,-2.20976218E+00,-7.38531954E-01,-6.74218475E-01,+1.00000000E+00,-2.40168668E+00
+9.87000000E-01,+0.00000000E+00,-5.63866901E-01,-8.25865678E-01,+1.00000000E+00,-2.16985692E+00,-7.15625612E-01,-6.98484061E-01,+1.00000000E+00,-2.36831569E+00
+9.88000000E-01,+0.00000000E+00,-5.27487533E-01,-8.49562771E-01,+1.00000000E+00,-2.12643680E+00,-6.89590925E-01,-7.24199114E-01,+1.00000000E+00,-2.33172036E+00
+9.89000000E-01,+0.00000000E+00,-4.86516528E-01,-8.73671373E-01,+1.00000000E+00,-2.07889447E+00,-6.59758393E-01,-7.51477786E-01,+1.00000000E+00,-2.29129353E+00
+9.90000000E-01,+0.00000000E+00,-4.40057931E-01,-8.97969386E-01,+1.00000000E+00,-2.02645951E+00,-6.25252739E-01,-7.80422330E-01,+1.00000000E+00,-2.24625167E+00
+9.91000000E-01,+0.00000000E+00,-3.86966512E-01,-9.22093769E-01,+1.00000000E+00,-1.96813586E+00,-5.84907256E-01,-8.11100180E-01,+1.00000000E+00,-2.19556204E+00
+9.92000000E-01,+0.00000000E+00,-3.25754600E-01,-9.45454357E-01,+1.00000000E+00,-1.90260608E+00,-5.37131518E-01,-8.43498508E-01,+1.00000000E+00,-2.13782904E+00
+9.93000000E-01,+0.00000000E+00,-2.54453741E-01,-9.67084946E-01,+1.00000000E+00,-1.82807914E+00,-4.79699801E-01,-8.77432676E-01,+1.00000000E+00,-2.07110887E+00
+9.94000000E-01,+0.00000000E+00,-1.70403408E-01,-9.85374385E-01,+1.00000000E+00,-1.74203538E+00,-4.09398685E-01,-9.12355587E-01,+1.00000000E+00,-1.99259121E+00
+9.95000000E-01,+0.00000000E+00,-6.99175355E-02,-9.97552775E-01,+1.00000000E+00,-1.64077095E+00,-3.21410809E-01,-9.46939856E-01,+1.00000000E+00,-1.89801530E+00
+9.96000000E-01,+0.00000000E+00,+5.22623059E-02,-9.98633392E-01,+1.00000000E+00,-1.51851020E+00,-2.08171448E-01,-9.78092352E-01,+1.00000000E+00,-1.78050140E+00
+9.97000000E-01,+0.00000000E+00,+2.03905403E-01,-9.78990596E-01,+1.00000000E+00,-1.36545084E+00,-5.70842931E-02,-9.98369362E-01,+1.00000000E+00,-1.62791167E+00
+9.98000000E-01,+0.00000000E+00,+3.96993688E-01,-9.17821340E-01,+1.00000000E+00,-1.16255730E+00,+1.54496281E-01,-9.87993370E-01,+1.00000000E+00,-1.41567873E+00
+9.99000000E-01,+0.00000000E+00,+6.51024682E-01,-7.59056562E-01,+1.00000000E+00,-8.61862729E-01,+4.71783696E-01,-8.81714321E-01,+1.00000000E+00,-1.07948365E+00
+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+1.00100000E+00,+0.00000000E+00,+2.63906486E+00,+0.00000000E+00,+2.63906486E+00,+0.00000000E+00,+3.84678196E+00,+0.00000000E+00,+3.84678196E+00,+0.00000000E+00
+1.00200000E+00,+0.00000000E+00,+4.41374582E+00,+0.00000000E+00,+4.41374582E+00,+0.00000000E+00,+1.02744976E+01,+0.00000000E+00,+1.02744976E+01,+0.00000000E+00
+1.00300000E+00,+0.00000000E+00,+7.49626956E+00,+0.00000000E+00,+7.49626956E+00,+0.00000000E+00,+9.25120408E+02,+0.00000000E+00,+9.25120408E+02,+0.00000000E+00
+1.00400000E+00,+0.00000000E+00,+1.48969947E+01,+0.00000000E+00,+1.48969947E+01,+0.00000000E+00,-1.51551094E+01,+0.00000000E+00,+1.51551094E+01,+3.14159265E+00
+1.00500000E+00,+0.00000000E+00,+6.11938356E+01,+0.00000000E+00,+6.11938356E+01,+0.00000000E+00,-8.57460073E+00,+0.00000000E+00,+8.57460073E+00,+3.14159265E+00
+1.00600000E+00,+0.00000000E+00,-4.10154106E+01,+0.00000000E+00,+4.10154106E+01,+3.14159265E+00,-6.37867831E+00,+0.00000000E+00,+6.37867831E+00,+3.14159265E+00
+1.00700000E+00,+0.00000000E+00,-1.72252232E+01,+0.00000000E+00,+1.72252232E+01,+3.14159265E+00,-5.27217141E+00,+0.00000000E+00,+5.27217141E+00,+3.14159265E+00
+1.00800000E+00,+0.00000000E+00,-1.15568715E+01,+0.00000000E+00,+1.15568715E+01,+3.14159265E+00,-4.60201685E+00,+0.00000000E+00,+4.60201685E+00,+3.14159265E+00
+1.00900000E+00,+0.00000000E+00,-9.00733956E+00,+0.00000000E+00,+9.00733956E+00,+3.14159265E+00,-4.15090541E+00,+0.00000000E+00,+4.15090541E+00,+3.14159265E+00
+1.01000000E+00,+0.00000000E+00,-7.55442976E+00,+0.00000000E+00,+7.55442976E+00,+3.14159265E+00,-3.82562082E+00,+0.00000000E+00,+3.82562082E+00,+3.14159265E+00
+1.01100000E+00,+0.00000000E+00,-6.61412705E+00,+0.00000000E+00,+6.61412705E+00,+3.14159265E+00,-3.57944785E+00,+0.00000000E+00,+3.57944785E+00,+3.14159265E+00
+1.01200000E+00,+0.00000000E+00,-5.95493085E+00,+0.00000000E+00,+5.95493085E+00,+3.14159265E+00,-3.38635166E+00,+0.00000000E+00,+3.38635166E+00,+3.14159265E+00
+1.01300000E+00,+0.00000000E+00,-5.46668748E+00,+0.00000000E+00,+5.46668748E+00,+3.14159265E+00,-3.23065317E+00,+0.00000000E+00,+3.23065317E+00,+3.14159265E+00
+1.01400000E+00,+0.00000000E+00,-5.09025790E+00,+0.00000000E+00,+5.09025790E+00,+3.14159265E+00,-3.10233383E+00,+0.00000000E+00,+3.10233383E+00,+3.14159265E+00
+1.01500000E+00,+0.00000000E+00,-4.79102966E+00,+0.00000000E+00,+4.79102966E+00,+3.14159265E+00,-2.99468539E+00,+0.00000000E+00,+2.99468539E+00,+3.14159265E+00
+1.01600000E+00,+0.00000000E+00,-4.54738464E+00,+0.00000000E+00,+4.54738464E+00,+3.14159265E+00,-2.90304257E+00,+0.00000000E+00,+2.90304257E+00,+3.14159265E+00
+1.01700000E+00,+0.00000000E+00,-4.34511695E+00,+0.00000000E+00,+4.34511695E+00,+3.14159265E+00,-2.82405750E+00,+0.00000000E+00,+2.82405750E+00,+3.14159265E+00
+1.01800000E+00,+0.00000000E+00,-4.17450217E+00,+0.00000000E+00,+4.17450217E+00,+3.14159265E+00,-2.75526343E+00,+0.00000000E+00,+2.75526343E+00,+3.14159265E+00
+1.01900000E+00,+0.00000000E+00,-4.02865626E+00,+0.00000000E+00,+4.02865626E+00,+3.14159265E+00,-2.69480147E+00,+0.00000000E+00,+2.69480147E+00,+3.14159265E+00
+1.02000000E+00,+0.00000000E+00,-3.90256695E+00,+0.00000000E+00,+3.90256695E+00,+3.14159265E+00,-2.64124332E+00,+0.00000000E+00,+2.64124332E+00,+3.14159265E+00
+1.02100000E+00,+0.00000000E+00,-3.79249658E+00,+0.00000000E+00,+3.79249658E+00,+3.14159265E+00,-2.59347276E+00,+0.00000000E+00,+2.59347276E+00,+3.14159265E+00
+1.02200000E+00,+0.00000000E+00,-3.69560013E+00,+0.00000000E+00,+3.69560013E+00,+3.14159265E+00,-2.55060440E+00,+0.00000000E+00,+2.55060440E+00,+3.14159265E+00
+1.02300000E+00,+0.00000000E+00,-3.60967296E+00,+0.00000000E+00,+3.60967296E+00,+3.14159265E+00,-2.51192656E+00,+0.00000000E+00,+2.51192656E+00,+3.14159265E+00
+1.02400000E+00,+0.00000000E+00,-3.53297974E+00,+0.00000000E+00,+3.53297974E+00,+3.14159265E+00,-2.47686043E+00,+0.00000000E+00,+2.47686043E+00,+3.14159265E+00
+1.02500000E+00,+0.00000000E+00,-3.46413539E+00,+0.00000000E+00,+3.46413539E+00,+3.14159265E+00,-2.44493025E+00,+0.00000000E+00,+2.44493025E+00,+3.14159265E+00
+1.02600000E+00,+0.00000000E+00,-3.40202073E+00,+0.00000000E+00,+3.40202073E+00,+3.14159265E+00,-2.41574122E+00,+0.00000000E+00,+2.41574122E+00,+3.14159265E+00
+1.02700000E+00,+0.00000000E+00,-3.34572128E+00,+0.00000000E+00,+3.34572128E+00,+3.14159265E+00,-2.38896283E+00,+0.00000000E+00,+2.38896283E+00,+3.14159265E+00
+1.02800000E+00,+0.00000000E+00,-3.29448239E+00,+0.00000000E+00,+3.29448239E+00,+3.14159265E+00,-2.36431623E+00,+0.00000000E+00,+2.36431623E+00,+3.14159265E+00
+1.02900000E+00,+0.00000000E+00,-3.24767558E+00,+0.00000000E+00,+3.24767558E+00,+3.14159265E+00,-2.34156444E+00,+0.00000000E+00,+2.34156444E+00,+3.14159265E+00
+1.03000000E+00,+0.00000000E+00,-3.20477316E+00,+0.00000000E+00,+3.20477316E+00,+3.14159265E+00,-2.32050472E+00,+0.00000000E+00,+2.32050472E+00,+3.14159265E+00
+1.03100000E+00,+0.00000000E+00,-3.16532871E+00,+0.00000000E+00,+3.16532871E+00,+3.14159265E+00,-2.30096254E+00,+0.00000000E+00,+2.30096254E+00,+3.14159265E+00
+1.03200000E+00,+0.00000000E+00,-3.12896192E+00,+0.00000000E+00,+3.12896192E+00,+3.14159265E+00,-2.28278683E+00,+0.00000000E+00,+2.28278683E+00,+3.14159265E+00
+1.03300000E+00,+0.00000000E+00,-3.09534675E+00,+0.00000000E+00,+3.09534675E+00,+3.14159265E+00,-2.26584610E+00,+0.00000000E+00,+2.26584610E+00,+3.14159265E+00
+1.03400000E+00,+0.00000000E+00,-3.06420203E+00,+0.00000000E+00,+3.06420203E+00,+3.14159265E+00,-2.25002541E+00,+0.00000000E+00,+2.25002541E+00,+3.14159265E+00
+1.03500000E+00,+0.00000000E+00,-3.03528396E+00,+0.00000000E+00,+3.03528396E+00,+3.14159265E+00,-2.23522374E+00,+0.00000000E+00,+2.23522374E+00,+3.14159265E+00
+1.03600000E+00,+0.00000000E+00,-3.00838008E+00,+0.00000000E+00,+3.00838008E+00,+3.14159265E+00,-2.22135199E+00,+0.00000000E+00,+2.22135199E+00,+3.14159265E+00
+1.03700000E+00,+0.00000000E+00,-2.98330435E+00,+0.00000000E+00,+2.98330435E+00,+3.14159265E+00,-2.20833125E+00,+0.00000000E+00,+2.20833125E+00,+3.14159265E+00
+1.03800000E+00,+0.00000000E+00,-2.95989314E+00,+0.00000000E+00,+2.95989314E+00,+3.14159265E+00,-2.19609134E+00,+0.00000000E+00,+2.19609134E+00,+3.14159265E+00
+1.03900000E+00,+0.00000000E+00,-2.93800197E+00,+0.00000000E+00,+2.93800197E+00,+3.14159265E+00,-2.18456967E+00,+0.00000000E+00,+2.18456967E+00,+3.14159265E+00
+1.04000000E+00,+0.00000000E+00,-2.91750273E+00,+0.00000000E+00,+2.91750273E+00,+3.14159265E+00,-2.17371020E+00,+0.00000000E+00,+2.17371020E+00,+3.14159265E+00
+1.04100000E+00,+0.00000000E+00,-2.89828146E+00,+0.00000000E+00,+2.89828146E+00,+3.14159265E+00,-2.16346261E+00,+0.00000000E+00,+2.16346261E+00,+3.14159265E+00
+1.04200000E+00,+0.00000000E+00,-2.88023637E+00,+0.00000000E+00,+2.88023637E+00,+3.14159265E+00,-2.15378159E+00,+0.00000000E+00,+2.15378159E+00,+3.14159265E+00
+1.04300000E+00,+0.00000000E+00,-2.86327633E+00,+0.00000000E+00,+2.86327633E+00,+3.14159265E+00,-2.14462621E+00,+0.00000000E+00,+2.14462621E+00,+3.14159265E+00
+1.04400000E+00,+0.00000000E+00,-2.84731945E+00,+0.00000000E+00,+2.84731945E+00,+3.14159265E+00,-2.13595942E+00,+0.00000000E+00,+2.13595942E+00,+3.14159265E+00
+1.04500000E+00,+0.00000000E+00,-2.83229193E+00,+0.00000000E+00,+2.83229193E+00,+3.14159265E+00,-2.12774758E+00,+0.00000000E+00,+2.12774758E+00,+3.14159265E+00
+1.04600000E+00,+0.00000000E+00,-2.81812712E+00,+0.00000000E+00,+2.81812712E+00,+3.14159265E+00,-2.11996008E+00,+0.00000000E+00,+2.11996008E+00,+3.14159265E+00
+1.04700000E+00,+0.00000000E+00,-2.80476461E+00,+0.00000000E+00,+2.80476461E+00,+3.14159265E+00,-2.11256899E+00,+0.00000000E+00,+2.11256899E+00,+3.14159265E+00
+1.04800000E+00,+0.00000000E+00,-2.79214957E+00,+0.00000000E+00,+2.79214957E+00,+3.14159265E+00,-2.10554882E+00,+0.00000000E+00,+2.10554882E+00,+3.14159265E+00
+1.04900000E+00,+0.00000000E+00,-2.78023208E+00,+0.00000000E+00,+2.78023208E+00,+3.14159265E+00,-2.09887618E+00,+0.00000000E+00,+2.09887618E+00,+3.14159265E+00
+1.05000000E+00,+0.00000000E+00,-2.76896662E+00,+0.00000000E+00,+2.76896662E+00,+3.14159265E+00,-2.09252964E+00,+0.00000000E+00,+2.09252964E+00,+3.14159265E+00
+1.05100000E+00,+0.00000000E+00,-2.75831154E+00,+0.00000000E+00,+2.75831154E+00,+3.14159265E+00,-2.08648947E+00,+0.00000000E+00,+2.08648947E+00,+3.14159265E+00
+1.05200000E+00,+0.00000000E+00,-2.74822872E+00,+0.00000000E+00,+2.74822872E+00,+3.14159265E+00,-2.08073752E+00,+0.00000000E+00,+2.08073752E+00,+3.14159265E+00
+1.05300000E+00,+0.00000000E+00,-2.73868315E+00,+0.00000000E+00,+2.73868315E+00,+3.14159265E+00,-2.07525703E+00,+0.00000000E+00,+2.07525703E+00,+3.14159265E+00
+1.05400000E+00,+0.00000000E+00,-2.72964265E+00,+0.00000000E+00,+2.72964265E+00,+3.14159265E+00,-2.07003252E+00,+0.00000000E+00,+2.07003252E+00,+3.14159265E+00
+1.05500000E+00,+0.00000000E+00,-2.72107757E+00,+0.00000000E+00,+2.72107757E+00,+3.14159265E+00,-2.06504965E+00,+0.00000000E+00,+2.06504965E+00,+3.14159265E+00
+1.05600000E+00,+0.00000000E+00,-2.71296055E+00,+0.00000000E+00,+2.71296055E+00,+3.14159265E+00,-2.06029513E+00,+0.00000000E+00,+2.06029513E+00,+3.14159265E+00
+1.05700000E+00,+0.00000000E+00,-2.70526631E+00,+0.00000000E+00,+2.70526631E+00,+3.14159265E+00,-2.05575663E+00,+0.00000000E+00,+2.05575663E+00,+3.14159265E+00
+1.05800000E+00,+0.00000000E+00,-2.69797144E+00,+0.00000000E+00,+2.69797144E+00,+3.14159265E+00,-2.05142267E+00,+0.00000000E+00,+2.05142267E+00,+3.14159265E+00
+1.05900000E+00,+0.00000000E+00,-2.69105424E+00,+0.00000000E+00,+2.69105424E+00,+3.14159265E+00,-2.04728258E+00,+0.00000000E+00,+2.04728258E+00,+3.14159265E+00
+1.06000000E+00,+0.00000000E+00,-2.68449456E+00,+0.00000000E+00,+2.68449456E+00,+3.14159265E+00,-2.04332640E+00,+0.00000000E+00,+2.04332640E+00,+3.14159265E+00
+1.06100000E+00,+0.00000000E+00,-2.67827366E+00,+0.00000000E+00,+2.67827366E+00,+3.14159265E+00,-2.03954485E+00,+0.00000000E+00,+2.03954485E+00,+3.14159265E+00
+1.06200000E+00,+0.00000000E+00,-2.67237411E+00,+0.00000000E+00,+2.67237411E+00,+3.14159265E+00,-2.03592924E+00,+0.00000000E+00,+2.03592924E+00,+3.14159265E+00
+1.06300000E+00,+0.00000000E+00,-2.66677965E+00,+0.00000000E+00,+2.66677965E+00,+3.14159265E+00,-2.03247144E+00,+0.00000000E+00,+2.03247144E+00,+3.14159265E+00
