s,n,Re(f_ibc0.tm),Im(f_ibc0.tm),Abs(f_ibc0.tm),Arg(f_ibc0.tm),Re(f_ibc0.te),Im(f_ibc0.te),Abs(f_ibc0.te),Arg(f_ibc0.te)
+1.20000000E-01,+8.00000000E+00,-1.72037198E-18,-1.20295213E-16,+1.20307514E-16,-1.58509660E+00,-1.97818588E-17,-1.93637932E-16,+1.94645757E-16,-1.67260215E+00
+1.30000000E-01,+8.00000000E+00,-1.73841270E-18,-1.18649930E-16,+1.18662665E-16,-1.58544689E+00,-1.94375359E-17,-1.90521367E-16,+1.91510337E-16,-1.67246741E+00
+1.40000000E-01,+8.00000000E+00,-1.75649980E-18,-1.16890309E-16,+1.16903506E-16,-1.58582210E+00,-1.90714253E-17,-1.87201808E-16,+1.88170763E-16,-1.67232234E+00
+1.50000000E-01,+8.00000000E+00,-1.77435693E-18,-1.15020300E-16,+1.15033985E-16,-1.58622157E+00,-1.86847670E-17,-1.83689360E-16,+1.84637216E-16,-1.67216704E+00
+1.60000000E-01,+8.00000000E+00,-1.79170317E-18,-1.13044127E-16,+1.13058325E-16,-1.58664459E+00,-1.82788610E-17,-1.79994666E-16,+1.80920415E-16,-1.67200161E+00
+1.70000000E-01,+8.00000000E+00,-1.80825589E-18,-1.10966282E-16,+1.10981014E-16,-1.58709043E+00,-1.78550613E-17,-1.76128864E-16,+1.77031578E-16,-1.67182617E+00
+1.80000000E-01,+8.00000000E+00,-1.82373363E-18,-1.08791518E-16,+1.08806803E-16,-1.58755832E+00,-1.74147696E-17,-1.72103537E-16,+1.72982374E-16,-1.67164083E+00
+1.90000000E-01,+8.00000000E+00,-1.83785896E-18,-1.06524842E-16,+1.06540695E-16,-1.58804748E+00,-1.69594281E-17,-1.67930675E-16,+1.68784875E-16,-1.67144572E+00
+2.00000000E-01,+8.00000000E+00,-1.85036136E-18,-1.04171504E-16,+1.04187936E-16,-1.58855710E+00,-1.64905132E-17,-1.63622620E-16,+1.64451509E-16,-1.67124098E+00
+2.10000000E-01,+8.00000000E+00,-1.86097995E-18,-1.01736984E-16,+1.01754004E-16,-1.58908636E+00,-1.60095285E-17,-1.59192016E-16,+1.59995010E-16,-1.67102674E+00
+2.20000000E-01,+8.00000000E+00,-1.86946618E-18,-9.92269882E-17,+9.92445973E-17,-1.58963440E+00,-1.55179975E-17,-1.54651763E-16,+1.55428363E-16,-1.67080314E+00
+2.30000000E-01,+8.00000000E+00,-1.87558643E-18,-9.66474263E-17,+9.66656239E-17,-1.59020037E+00,-1.50174570E-17,-1.50014959E-16,+1.50764757E-16,-1.67057032E+00
+2.40000000E-01,+8.00000000E+00,-1.87912438E-18,-9.40044029E-17,+9.40231826E-17,-1.59078341E+00,-1.45094495E-17,-1.45294849E-16,+1.46017524E-16,-1.67032845E+00
+2.50000000E-01,+8.00000000E+00,-1.87988325E-18,-9.13041989E-17,+9.13235496E-17,-1.59138265E+00,-1.39955165E-17,-1.40504771E-16,+1.41200089E-16,-1.67007767E+00
+2.60000000E-01,+8.00000000E+00,-1.87768791E-18,-8.85532548E-17,+8.85731598E-17,-1.59199720E+00,-1.34771914E-17,-1.35658103E-16,+1.36325917E-16,-1.66981815E+00
+2.70000000E-01,+8.00000000E+00,-1.87238665E-18,-8.57581509E-17,+8.57785887E-17,-1.59262620E+00,-1.29559928E-17,-1.30768208E-16,+1.31408454E-16,-1.66955006E+00
+2.80000000E-01,+8.00000000E+00,-1.86385280E-18,-8.29255876E-17,+8.29465311E-17,-1.59326875E+00,-1.24334174E-17,-1.25848375E-16,+1.26461075E-16,-1.66927356E+00
+2.90000000E-01,+8.00000000E+00,-1.85198610E-18,-8.00623627E-17,+8.00837797E-17,-1.59392400E+00,-1.19109339E-17,-1.20911775E-16,+1.21497027E-16,-1.66898882E+00
+3.00000000E-01,+8.00000000E+00,-1.83671374E-18,-7.71753488E-17,+7.71972019E-17,-1.59459106E+00,-1.13899763E-17,-1.15971397E-16,+1.16529380E-16,-1.66869602E+00
+3.10000000E-01,+8.00000000E+00,-1.81799119E-18,-7.42714687E-17,+7.42937154E-17,-1.59526909E+00,-1.08719380E-17,-1.11040003E-16,+1.11570969E-16,-1.66839535E+00
+3.20000000E-01,+8.00000000E+00,-1.79580272E-18,-7.13576693E-17,+7.13802625E-17,-1.59595723E+00,-1.03581660E-17,-1.06130073E-16,+1.06634347E-16,-1.66808698E+00
+3.30000000E-01,+8.00000000E+00,-1.77016160E-18,-6.84408953E-17,+6.84637832E-17,-1.59665465E+00,-9.84995541E-18,-1.01253757E-16,+1.01731730E-16,-1.66777109E+00
+3.40000000E-01,+8.00000000E+00,-1.74111003E-18,-6.55280614E-17,+6.55511884E-17,-1.59736053E+00,-9.34854430E-18,-9.64228267E-17,+9.68749544E-17,-1.66744788E+00
+3.50000000E-01,+8.00000000E+00,-1.70871878E-18,-6.26260239E-17,+6.26493303E-17,-1.59807404E+00,-8.85510900E-18,-9.16486270E-17,+9.20754244E-17,-1.66711754E+00
+3.60000000E-01,+8.00000000E+00,-1.67308653E-18,-5.97415515E-17,+5.97649746E-17,-1.59879442E+00,-8.37075970E-18,-8.69420345E-17,+8.73440723E-17,-1.66678025E+00
+3.70000000E-01,+8.00000000E+00,-1.63433891E-18,-5.68812958E-17,+5.69047703E-17,-1.59952087E+00,-7.89653657E-18,-8.23134149E-17,+8.26913149E-17,-1.66643621E+00
+3.80000000E-01,+8.00000000E+00,-1.59262727E-18,-5.40517618E-17,+5.40752199E-17,-1.60025266E+00,-7.43340622E-18,-7.77725844E-17,+7.81270146E-17,-1.66608561E+00
+3.90000000E-01,+8.00000000E+00,-1.54812721E-18,-5.12592776E-17,+5.12826505E-17,-1.60098904E+00,-6.98225878E-18,-7.33287733E-17,+7.36604435E-17,-1.66572865E+00
+4.00000000E-01,+8.00000000E+00,-1.50103683E-18,-4.85099656E-17,+4.85331833E-17,-1.60172931E+00,-6.54390526E-18,-6.89905936E-17,+6.93002503E-17,-1.66536553E+00
+4.10000000E-01,+8.00000000E+00,-1.45157475E-18,-4.58097127E-17,+4.58327050E-17,-1.60247278E+00,-6.11907559E-18,-6.47660091E-17,+6.50544312E-17,-1.66499644E+00
+4.20000000E-01,+8.00000000E+00,-1.39997798E-18,-4.31641422E-17,+4.31868395E-17,-1.60321878E+00,-5.70841703E-18,-6.06623100E-17,+6.09303035E-17,-1.66462158E+00
+4.30000000E-01,+8.00000000E+00,-1.34649949E-18,-4.05785860E-17,+4.06009200E-17,-1.60396667E+00,-5.31249314E-18,-5.66860905E-17,+5.69344838E-17,-1.66424114E+00
+4.40000000E-01,+8.00000000E+00,-1.29140576E-18,-3.80580587E-17,+3.80799627E-17,-1.60471583E+00,-4.93178324E-18,-5.28432306E-17,+5.30728698E-17,-1.66385534E+00
+4.50000000E-01,+8.00000000E+00,-1.23497407E-18,-3.56072325E-17,+3.56286425E-17,-1.60546567E+00,-4.56668241E-18,-4.91388816E-17,+4.93506259E-17,-1.66346435E+00
+4.60000000E-01,+8.00000000E+00,-1.17748979E-18,-3.32304138E-17,+3.32512689E-17,-1.60621561E+00,-4.21750196E-18,-4.55774566E-17,+4.57721735E-17,-1.66306838E+00
+4.70000000E-01,+8.00000000E+00,-1.11924355E-18,-3.09315223E-17,+3.09517654E-17,-1.60696511E+00,-3.88447041E-18,-4.21626241E-17,+4.23411854E-17,-1.66266764E+00
+4.80000000E-01,+8.00000000E+00,-1.06052835E-18,-2.87140720E-17,+2.87336502E-17,-1.60771364E+00,-3.56773491E-18,-3.88973069E-17,+3.90605839E-17,-1.66226230E+00
+4.90000000E-01,+8.00000000E+00,-1.00163673E-18,-2.65811543E-17,+2.66000195E-17,-1.60846072E+00,-3.26736326E-18,-3.57836848E-17,+3.59325446E-17,-1.66185258E+00
+5.00000000E-01,+8.00000000E+00,-9.42857897E-19,-2.45354240E-17,+2.45535336E-17,-1.60920586E+00,-2.98334620E-18,-3.28232020E-17,+3.29585033E-17,-1.66143865E+00
+5.10000000E-01,+8.00000000E+00,-8.84474971E-19,-2.25790886E-17,+2.25964054E-17,-1.60994862E+00,-2.71560029E-18,-3.00165782E-17,+3.01391681E-17,-1.66102072E+00
+5.20000000E-01,+8.00000000E+00,-8.26762292E-19,-2.07138999E-17,+2.07303928E-17,-1.61068856E+00,-2.46397112E-18,-2.73638252E-17,+2.74745352E-17,-1.66059898E+00
+5.30000000E-01,+8.00000000E+00,-7.69982858E-19,-1.89411488E-17,+1.89567928E-17,-1.61142528E+00,-2.22823690E-18,-2.48642664E-17,+2.49639097E-17,-1.66017361E+00
+5.40000000E-01,+8.00000000E+00,-7.14385918E-19,-1.72616643E-17,+1.72764406E-17,-1.61215841E+00,-2.00811244E-18,-2.25165613E-17,+2.26059295E-17,-1.65974480E+00
+5.50000000E-01,+8.00000000E+00,-6.60204757E-19,-1.56758145E-17,+1.56897110E-17,-1.61288759E+00,-1.80325341E-18,-2.03187333E-17,+2.03985942E-17,-1.65931274E+00
+5.60000000E-01,+8.00000000E+00,-6.07654683E-19,-1.41835125E-17,+1.41965232E-17,-1.61361247E+00,-1.61326092E-18,-1.82682021E-17,+1.83392972E-17,-1.65887761E+00
+5.70000000E-01,+8.00000000E+00,-5.56931260E-19,-1.27842248E-17,+1.27963501E-17,-1.61433274E+00,-1.43768631E-18,-1.63618188E-17,+1.64248609E-17,-1.65843960E+00
+5.80000000E-01,+8.00000000E+00,-5.08208784E-19,-1.14769834E-17,+1.14882298E-17,-1.61504811E+00,-1.27603616E-18,-1.45959046E-17,+1.46515766E-17,-1.65799887E+00
+5.90000000E-01,+8.00000000E+00,-4.61639051E-19,-1.02604016E-17,+1.02707815E-17,-1.61575830E+00,-1.12777748E-18,-1.29662926E-17,+1.30152459E-17,-1.65755562E+00
+6.00000000E-01,+8.00000000E+00,-4.17350401E-19,-9.13269329E-18,+9.14222446E-18,-1.61646306E+00,-9.92343042E-19,-1.14683723E-17,+1.15112253E-17,-1.65711001E+00
+6.10000000E-01,+8.00000000E+00,-3.75447077E-19,-8.09169470E-18,+8.10040021E-18,-1.61716214E+00,-8.69136687E-19,-1.00971362E-17,+1.01344738E-17,-1.65666222E+00
+6.20000000E-01,+8.00000000E+00,-3.36008880E-19,-7.13489006E-18,+7.14279764E-18,-1.61785533E+00,-7.57538812E-19,-8.84722877E-18,+8.87960145E-18,-1.65621241E+00
+6.30000000E-01,+8.00000000E+00,-2.99091142E-19,-6.25943970E-18,+6.26658128E-18,-1.61854243E+00,-6.56911744E-19,-7.71299621E-18,+7.74092007E-18,-1.65576075E+00
+6.40000000E-01,+8.00000000E+00,-2.64725013E-19,-5.46221084E-18,+5.46862201E-18,-1.61922325E+00,-5.66605099E-19,-6.68853830E-18,+6.71249476E-18,-1.65530740E+00
+6.50000000E-01,+8.00000000E+00,-2.32918038E-19,-4.73981070E-18,+4.74553014E-18,-1.61989762E+00,-4.85961036E-19,-5.76776025E-18,+5.78819630E-18,-1.65485252E+00
+6.60000000E-01,+8.00000000E+00,-2.03655044E-19,-4.08862156E-18,+4.09369046E-18,-1.62056539E+00,-4.14319358E-19,-4.94442500E-18,+4.96175363E-18,-1.65439628E+00
+6.70000000E-01,+8.00000000E+00,-1.76899291E-19,-3.50483750E-18,+3.50929897E-18,-1.62122643E+00,-3.51022441E-19,-4.21220521E-18,+4.22680606E-18,-1.65393882E+00
+6.80000000E-01,+8.00000000E+00,-1.52593889E-19,-2.98450233E-18,+2.98840075E-18,-1.62188060E+00,-2.95419924E-19,-3.56473455E-18,+3.57695476E-18,-1.65348029E+00
+6.90000000E-01,+8.00000000E+00,-1.30663449E-19,-2.52354829E-18,+2.52692875E-18,-1.62252780E+00,-2.46873138E-19,-2.99565767E-18,+3.00581290E-18,-1.65302085E+00
+7.00000000E-01,+8.00000000E+00,-1.11015938E-19,-2.11783511E-18,+2.12074282E-18,-1.62316793E+00,-2.04759227E-19,-2.49867847E-18,+2.50705414E-18,-1.65256064E+00
+7.10000000E-01,+8.00000000E+00,-9.35447118E-20,-1.76318898E-18,+1.76566871E-18,-1.62380091E+00,-1.68474939E-19,-2.06760623E-18,+2.07445880E-18,-1.65209979E+00
+7.20000000E-01,+8.00000000E+00,-7.81306903E-20,-1.45544085E-18,+1.45753644E-18,-1.62442665E+00,-1.37440044E-19,-1.69639892E-18,+1.70195742E-18,-1.65163846E+00
+7.30000000E-01,+8.00000000E+00,-6.46446336E-20,-1.19046366E-18,+1.19221754E-18,-1.62504511E+00,-1.11100360E-19,-1.37920356E-18,+1.38367111E-18,-1.65117676E+00
+7.40000000E-01,+8.00000000E+00,-5.29494841E-20,-9.64208027E-19,+9.65660793E-19,-1.62565623E+00,-8.89303679E-20,-1.11039294E-18,+1.11394842E-18,-1.65071484E+00
+7.50000000E-01,+8.00000000E+00,-4.29027319E-20,-7.72735782E-19,+7.73925858E-19,-1.62625996E+00,-7.04353828E-20,-8.84598426E-19,+8.87398173E-19,-1.65025282E+00
+7.60000000E-01,+8.00000000E+00,-3.43587602E-20,-6.12251072E-19,+6.13214400E-19,-1.62685627E+00,-5.51532915E-20,-6.96738601E-19,+6.98918138E-19,-1.64979083E+00
+7.70000000E-01,+8.00000000E+00,-2.71711313E-20,-4.79128472E-19,+4.79898285E-19,-1.62744514E+00,-4.26558296E-20,-5.42043259E-19,+5.43719058E-19,-1.64932899E+00
+7.80000000E-01,+8.00000000E+00,-2.11947692E-20,-3.69937759E-19,+3.70544416E-19,-1.62802656E+00,-3.25494057E-20,-4.16072683E-19,+4.17343912E-19,-1.64886742E+00
+7.90000000E-01,+8.00000000E+00,-1.62880011E-20,-2.81464991E-19,+2.81935879E-19,-1.62860052E+00,-2.44754763E-20,-3.14731961E-19,+3.15682207E-19,-1.64840623E+00
+8.00000000E-01,+8.00000000E+00,-1.23144200E-20,-2.10729601E-19,+2.11089104E-19,-1.62916701E+00,-1.81104790E-20,-2.34280246E-19,+2.34979197E-19,-1.64794553E+00
+8.10000000E-01,+8.00000000E+00,-9.14453461E-21,-1.54997271E-19,+1.55266791E-19,-1.62972605E+00,-1.31653429E-20,-1.71334944E-19,+1.71840011E-19,-1.64748543E+00
+8.20000000E-01,+8.00000000E+00,-6.65717722E-21,-1.11788433E-19,+1.11986480E-19,-1.63027765E+00,-9.38459745E-21,-1.22870884E-19,+1.23228750E-19,-1.64702604E+00
+8.30000000E-01,+8.00000000E+00,-4.74064654E-21,-7.88823254E-20,+7.90246480E-20,-1.63082183E+00,-6.54510848E-21,-8.62145966E-20,+8.64626804E-20,-1.64656746E+00
+8.40000000E-01,+8.00000000E+00,-3.29356662E-21,-5.43166186E-20,+5.44163820E-20,-1.63135862E+00,-4.45447672E-21,-5.90339509E-20,+5.92017713E-20,-1.64610979E+00
+8.50000000E-01,+8.00000000E+00,-2.22545204E-21,-3.63827202E-20,+3.64507197E-20,-1.63188804E+00,-2.94913830E-21,-3.93234518E-20,+3.94338849E-20,-1.64565313E+00
+8.60000000E-01,+8.00000000E+00,-1.45697598E-21,-2.36169757E-20,+2.36618748E-20,-1.63241014E+00,-1.89221349E-21,-2.53856125E-20,+2.54560365E-20,-1.64519755E+00
+8.70000000E-01,+8.00000000E+00,-9.19946556E-22,-1.47880744E-20,+1.48166611E-20,-1.63292494E+00,-1.17115370E-21,-1.58089003E-20,+1.58522216E-20,-1.64474317E+00
+8.80000000E-01,+8.00000000E+00,-5.57005509E-22,-8.88107921E-21,+8.89852927E-21,-1.63343251E+00,-6.95241357E-22,-9.44283531E-21,+9.46839475E-21,-1.64429005E+00
+8.90000000E-01,+8.00000000E+00,-3.21071811E-22,-5.07859650E-21,+5.08873555E-21,-1.63393288E+00,-3.93000346E-22,-5.37090123E-21,+5.38526037E-21,-1.64383829E+00
+9.00000000E-01,+8.00000000E+00,-1.74561819E-22,-2.73969454E-21,+2.74525008E-21,-1.63442611E+00,-2.09576749E-22,-2.88199146E-21,+2.88960156E-21,-1.64338797E+00
+9.10000000E-01,+8.00000000E+00,-8.84256400E-23,-1.37726212E-21,+1.38009783E-21,-1.63491225E+00,-1.04150704E-22,-1.44116822E-21,+1.44492671E-21,-1.64293916E+00
+9.20000000E-01,+8.00000000E+00,-4.10468336E-23,-6.34564581E-22,+6.35890753E-22,-1.63539137E+00,-4.74394381E-23,-6.60544364E-22,+6.62245693E-22,-1.64249193E+00
+9.30000000E-01,+8.00000000E+00,-1.70586643E-23,-2.61799863E-22,+2.62355039E-22,-1.63586352E+00,-1.93492967E-23,-2.71109247E-22,+2.71798857E-22,-1.64204636E+00
+9.40000000E-01,+8.00000000E+00,-6.13434929E-24,-9.34737761E-23,+9.36748475E-23,-1.63632878E+00,-6.83017858E-24,-9.63017550E-23,+9.65436656E-23,-1.64160252E+00
+9.50000000E-01,+8.00000000E+00,-1.81048482E-24,-2.73955490E-23,+2.74553084E-23,-1.63678719E+00,-1.97917268E-24,-2.80811404E-23,+2.81508005E-23,-1.64116046E+00
+9.60000000E-01,+8.00000000E+00,-4.01389551E-25,-6.03226308E-24,+6.04560265E-24,-1.63723884E+00,-4.30884335E-25,-6.15213979E-24,+6.16721049E-24,-1.64072027E+00
+9.70000000E-01,+8.00000000E+00,-5.66218877E-26,-8.45261842E-25,+8.47156195E-25,-1.63768379E+00,-5.96986089E-26,-8.57766906E-25,+8.59841840E-25,-1.64028198E+00
+9.80000000E-01,+8.00000000E+00,-3.50094364E-27,-5.19214452E-26,+5.20393416E-26,-1.63812212E+00,-3.62600500E-27,-5.24297559E-26,+5.25549923E-26,-1.63984567E+00
+9.90000000E-01,+8.00000000E+00,-2.88846316E-29,-4.25641233E-28,+4.26620184E-28,-1.63855389E+00,-2.93934484E-29,-4.27709354E-28,+4.28718166E-28,-1.63941139E+00
+1.00000000E+00,+8.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
